id,name,username,email,university,college,location,branch,year,status,bio,skills,interests,domains,projects,hackathonsParticipated,hackathonsWon,githubStats,profileCompletion
63d56c69-55e3-4528-b118-8b57a258f729,Gayathri Bhattacharya,gayathri_bhattacharya_505,gayathri_bhattacharya_505@b2b2h.com,BMS College of Engineering,BMSCE,"Bengaluru, Karnataka",Artificial Intelligence & Data Science,3rd Year,LOOKING_FOR_MEMBERS,Artificial Intelligence & Data Science student at BMSCE passionate about Wearable Devices and AR/VR.,"[""R"", ""OpenCV"", ""Vector Embeddings"", ""PyTorch"", ""TensorFlow"", ""Problem Solving"", ""Rapid Prototyping""]","[""Wearable Devices"", ""AR/VR"", ""SpaceTech"", ""Smart Cities""]","[""Biotech"", ""CleanTech"", ""Automobile""]","[{""name"": ""AI-Driven CleanTech Predictive Analytics Engine"", ""desc"": ""Machine learning pipeline leveraging OpenCV for anomaly detection and forecasting in CleanTech."", ""tech"": [""Problem Solving"", ""OpenCV"", ""PyTorch"", ""Vector Embeddings""], ""role"": ""Data Scientist""}, {""name"": ""Precision CleanTech Simulation Suite"", ""desc"": ""High-fidelity finite element modeling and fluid dynamics analysis platform built with OpenCV."", ""tech"": [""Problem Solving"", ""Rapid Prototyping"", ""PyTorch"", ""OpenCV""], ""role"": ""Simulation Specialist""}]",3,1,"{""repos"": 15, ""commits"": 420, ""stars"": 34, ""followers"": 13, ""following"": 37}",68
1ad0e42d-8a29-459b-9e16-ebe914a2f14c,Manikandan Deshmukh,manikandan_deshmukh_458,manikandan_deshmukh_458@b2b2h.com,BMS College of Engineering,BMSCE,"Bengaluru, Karnataka",Robotics,1st Year,IN_TEAM,Robotics student at BMSCE passionate about IoT and Open Source.,"[""Motion Planning"", ""Gazebo"", ""Autonomous Navigation"", ""C++"", ""Python"", ""Robotics Kinematics"", ""OpenCV"", ""ROS"", ""SLAM"", ""Problem Solving"", ""Rapid Prototyping""]","[""IoT"", ""Open Source"", ""SpaceTech"", ""DevOps"", ""Cloud Native""]","[""Automobile"", ""Design"", ""Mobile"", ""Aerospace""]","[{""name"": ""Decentralized Motion Planning Smart Platform"", ""desc"": ""High-throughput microservices architecture powered by Motion Planning for scalable transaction processing."", ""tech"": [""Rapid Prototyping"", ""Robotics Kinematics"", ""Autonomous Navigation"", ""Motion Planning""], ""role"": ""Backend Engineer""}]",2,0,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",76
efa39902-d69e-44f9-aad9-c9c79d10edf5,Saravanan Chettiar,saravanan_chettiar_581,saravanan_chettiar_581@b2b2h.com,Coimbatore Institute of Technology,CIT,"Coimbatore, Tamil Nadu",MBA,2nd Year,IN_TEAM,MBA student at CIT passionate about CleanTech and Quantum Computing.,"[""Pitching"", ""Team Leadership"", ""Strategic Planning"", ""Data Analytics"", ""Agile/Scrum"", ""Market Research"", ""Problem Solving"", ""Rapid Prototyping""]","[""CleanTech"", ""Quantum Computing"", ""Web3""]","[""Cloud"", ""Aerospace""]","[{""name"": ""NextGen Aerospace Mobile Assistant"", ""desc"": ""Cross-platform mobile application built using Team Leadership to streamline workflow management in Aerospace."", ""tech"": [""Rapid Prototyping"", ""Strategic Planning"", ""Team Leadership""], ""role"": ""UI/UX Designer""}, {""name"": ""Decentralized Team Leadership Smart Platform"", ""desc"": ""High-throughput microservices architecture powered by Team Leadership for scalable transaction processing."", ""tech"": [""Team Leadership"", ""Strategic Planning"", ""Pitching""], ""role"": ""Full Stack Developer""}]",0,0,"{""repos"": 9, ""commits"": 135, ""stars"": 47, ""followers"": 17, ""following"": 35}",73
29a70b35-707c-484f-8bb5-8b215d6ebcd4,Pranav Krishnan,pranav_krishnan_583,pranav_krishnan_583@b2b2h.com,Vellore Institute of Technology,VIT,"Vellore, Tamil Nadu",Agricultural Engineering,2nd Year,IN_TEAM,Agricultural Engineering student at VIT passionate about AgriTech and Drone Tech.,"[""GIS"", ""Remote Sensing"", ""IoT Sensors"", ""Hydrology"", ""AgriTech"", ""Soil Mechanics"", ""Precision Agriculture"", ""Drone Mapping"", ""Python"", ""Problem Solving"", ""Team Leadership""]","[""AgriTech"", ""Drone Tech"", ""Renewable Energy""]","[""Product"", ""IoT""]",[],5,0,"{""repos"": 32, ""commits"": 416, ""stars"": 16, ""followers"": 44, ""following"": 33}",84
6bd9ad33-a59a-410c-b027-98aa5712fb14,Pavithra Chowdary,pavithra_chowdary_407,pavithra_chowdary_407@b2b2h.com,Coimbatore Institute of Technology,CIT,"Coimbatore, Tamil Nadu",Biotechnology,1st Year,LOOKING_FOR_MEMBERS,Biotechnology student at CIT passionate about Robotics and Blockchain.,"[""Bioprocess Engineering"", ""Biostatistics"", ""Bioinformatics"", ""Molecular Biology"", ""PyMOL"", ""CRISPR Design"", ""Presentation""]","[""Robotics"", ""Blockchain"", ""EdTech""]","[""IoT"", ""Cybersecurity"", ""Aerospace""]","[{""name"": ""AI-Driven Cybersecurity Predictive Analytics Engine"", ""desc"": ""Machine learning pipeline leveraging Bioinformatics for anomaly detection and forecasting in Cybersecurity."", ""tech"": [""PyMOL"", ""Biostatistics"", ""Presentation"", ""Bioinformatics""], ""role"": ""ML Engineer""}]",3,0,"{""repos"": 14, ""commits"": 378, ""stars"": 10, ""followers"": 33, ""following"": 20}",72
294e0a46-ef83-4845-864a-795ff0f17103,Pavithra Soundararajan,pavithra_soundararajan_644,pavithra_soundararajan_644@b2b2h.com,Government College of Technology,GCT,"Coimbatore, Tamil Nadu",Chemical Engineering,1st Year,IN_TEAM,Chemical Engineering student at GCT passionate about FinTech and Web3.,"[""Heat Transfer"", ""MATLAB"", ""Polymer Chemistry"", ""Chemical Safety"", ""Process Control"", ""Rapid Prototyping"", ""Presentation""]","[""FinTech"", ""Web3"", ""Open Source"", ""AI & ML""]","[""AgriTech"", ""Mobile""]",[],1,0,"{""repos"": 32, ""commits"": 896, ""stars"": 47, ""followers"": 51, ""following"": 33}",85
a660ca84-0849-42e6-9324-a286f016aa5b,Lokesh Hegde,lokesh_hegde_126,lokesh_hegde_126@b2b2h.com,SASTRA Deemed University,SASTRA,"Thanjavur, Tamil Nadu",Instrumentation Engineering,3rd Year,OFFLINE,Instrumentation Engineering student at SASTRA passionate about Drone Tech and EdTech.,"[""MATLAB"", ""Embedded Systems"", ""Process Control"", ""DCS"", ""Presentation""]","[""Drone Tech"", ""EdTech"", ""CleanTech"", ""Assistive Tech"", ""Generative AI""]","[""Healthcare"", ""Aerospace"", ""AI/ML""]",[],4,0,"{""repos"": 25, ""commits"": 725, ""stars"": 40, ""followers"": 29, ""following"": 12}",87
2b6fad95-0e6a-43b5-9410-74653a40193b,Utkarsh Deshmukh,utkarsh_deshmukh_834,utkarsh_deshmukh_834@b2b2h.com,Government College of Technology,GCT,"Coimbatore, Tamil Nadu",Cyber Security,3rd Year,OFFLINE,Cyber Security student at GCT passionate about DeepTech and Bioinformatics.,"[""OWASP"", ""SOC Analysis"", ""Wireshark"", ""Linux"", ""Cryptography"", ""Burp Suite"", ""Git"", ""Communication""]","[""DeepTech"", ""Bioinformatics"", ""Wearable Devices"", ""Blockchain"", ""Cybersecurity""]","[""Mobile"", ""Healthcare"", ""Cloud""]",[],0,0,"{""repos"": 23, ""commits"": 391, ""stars"": 48, ""followers"": 55, ""following"": 27}",83
2ed25303-dfc6-477c-8281-739a98dc9cd9,Vikram Malhotra,vikram_malhotra_285,vikram_malhotra_285@b2b2h.com,Indian Institute of Technology Madras,IIT Madras,"Chennai, Tamil Nadu",Biomedical Engineering,4th Year,IN_TEAM,Biomedical Engineering student at IIT Madras passionate about Open Source and AI & ML.,"[""Biomedical Signal Processing"", ""DICOM"", ""LabVIEW"", ""Medical Imaging"", ""Rapid Prototyping"", ""Presentation""]","[""Open Source"", ""AI & ML"", ""Assistive Tech"", ""Drone Tech""]","[""AI/ML"", ""Biotech"", ""Aerospace"", ""Logistics""]",[],5,0,"{""repos"": 16, ""commits"": 400, ""stars"": 17, ""followers"": 22, ""following"": 20}",78
0decaf73-52c9-42b3-86a1-ab4cceda8b82,Vikram Sundaram,vikram_sundaram_589,vikram_sundaram_589@b2b2h.com,PES University,PESU,"Bengaluru, Karnataka",Aerospace Engineering,3rd Year,LOOKING_FOR_TEAM,Aerospace Engineering student at PESU passionate about AI & ML and Quantum Computing.,"[""CATIA"", ""MATLAB"", ""ANSYS"", ""Flight Mechanics"", ""Rapid Prototyping""]","[""AI & ML"", ""Quantum Computing"", ""HealthTech"", ""Renewable Energy""]","[""AgriTech"", ""Cybersecurity""]",[],1,0,"{""repos"": 26, ""commits"": 780, ""stars"": 10, ""followers"": 5, ""following"": 27}",88
08d4043d-ffc3-492c-bacb-0a1005e4a1de,Yash Natarajan,yash_natarajan_681,yash_natarajan_681@b2b2h.com,National Institute of Technology Tiruchirappalli,NIT Trichy,"Tiruchirappalli, Tamil Nadu",MBA,1st Year,LOOKING_FOR_TEAM,MBA student at NIT Trichy passionate about Robotics and Wearable Devices.,"[""Team Leadership"", ""Market Research"", ""Strategic Planning"", ""Agile/Scrum"", ""Pitching"", ""Problem Solving"", ""Presentation""]","[""Robotics"", ""Wearable Devices"", ""Blockchain"", ""Assistive Tech"", ""Quantum Computing""]","[""Cloud"", ""Civil"", ""AI/ML"", ""EdTech""]","[{""name"": ""Precision Cloud Simulation Suite"", ""desc"": ""High-fidelity finite element modeling and fluid dynamics analysis platform built with Team Leadership."", ""tech"": [""Strategic Planning"", ""Presentation"", ""Team Leadership""], ""role"": ""Simulation Specialist""}]",0,0,"{""repos"": 11, ""commits"": 330, ""stars"": 43, ""followers"": 11, ""following"": 6}",84
6c330b26-96e7-4e06-adf2-825da3cf559f,Ananya Kapoor,ananya_kapoor_675,ananya_kapoor_675@b2b2h.com,Anna University Regional Campus,Anna University,"Chennai, Tamil Nadu",Agricultural Engineering,3rd Year,OPEN_TO_INVITES,Agricultural Engineering student at Anna University passionate about Smart Cities and Cybersecurity.,"[""GIS"", ""IoT Sensors"", ""Drone Mapping"", ""Python"", ""Precision Agriculture"", ""AgriTech"", ""Soil Mechanics"", ""Hydrology"", ""Remote Sensing"", ""Communication"", ""Rapid Prototyping""]","[""Smart Cities"", ""Cybersecurity"", ""EdTech"", ""AgriTech""]","[""AI/ML"", ""EdTech"", ""Design"", ""AgriTech""]",[],0,0,"{""repos"": 22, ""commits"": 352, ""stars"": 33, ""followers"": 40, ""following"": 34}",74
47989dab-8699-407f-953a-0ee7d288cd51,Dinesh Das,dinesh_das_671,dinesh_das_671@b2b2h.com,Government College of Technology,GCT,"Coimbatore, Tamil Nadu",Civil Engineering,4th Year,IN_TEAM,Civil Engineering student at GCT passionate about Autonomous Vehicles and Robotics.,"[""Revit"", ""Hydrology"", ""Geotechnical Engineering"", ""Structural Analysis"", ""Git""]","[""Autonomous Vehicles"", ""Robotics"", ""Cybersecurity""]","[""Product"", ""Automobile"", ""Aerospace""]","[{""name"": ""AI-Driven Product Predictive Analytics Engine"", ""desc"": ""Machine learning pipeline leveraging Hydrology for anomaly detection and forecasting in Product."", ""tech"": [""Git"", ""Revit"", ""Hydrology""], ""role"": ""Data Scientist""}]",1,0,"{""repos"": 28, ""commits"": 728, ""stars"": 18, ""followers"": 42, ""following"": 34}",92
4c7158f5-0178-4764-91e9-206adc1abe4b,Hariharan Balakrishnan,hariharan_balakrishnan_94,hariharan_balakrishnan_94@b2b2h.com,Indian Institute of Technology Madras,IIT Madras,"Chennai, Tamil Nadu",Instrumentation Engineering,2nd Year,LOOKING_FOR_MEMBERS,Instrumentation Engineering student at IIT Madras passionate about SpaceTech and Open Source.,"[""Instrumentation"", ""PLC"", ""Process Control"", ""Arduino"", ""Git""]","[""SpaceTech"", ""Open Source"", ""Game Development"", ""Drone Tech""]","[""AI/ML"", ""AgriTech"", ""Automobile"", ""EdTech""]",[],0,0,"{""repos"": 30, ""commits"": 390, ""stars"": 29, ""followers"": 41, ""following"": 40}",69
0e6862eb-7450-4e86-a8fb-ac8b06fd7d2b,Rohan Iyengar,rohan_iyengar_22,rohan_iyengar_22@b2b2h.com,Thiagarajar College of Engineering,TCE,"Madurai, Tamil Nadu",Electronics & Communication Engineering,1st Year,OPEN_TO_INVITES,Electronics & Communication Engineering student at TCE passionate about Smart Cities and Quantum Computing.,"[""MATLAB"", ""PCB Design"", ""Arduino"", ""Verilog"", ""IoT"", ""RF Design"", ""STM32"", ""Problem Solving""]","[""Smart Cities"", ""Quantum Computing"", ""AgriTech"", ""Cloud Native""]","[""Healthcare"", ""Product""]",[],0,0,"{""repos"": 35, ""commits"": 735, ""stars"": 3, ""followers"": 33, ""following"": 38}",73
fef4172a-9569-4d0a-b190-34fb043e7c40,Pranav Banerjee,pranav_banerjee_801,pranav_banerjee_801@b2b2h.com,National Institute of Technology Tiruchirappalli,NIT Trichy,"Tiruchirappalli, Tamil Nadu",Cyber Security,1st Year,OPEN_TO_INVITES,Cyber Security student at NIT Trichy passionate about DevOps and Smart Cities.,"[""SOC Analysis"", ""Ethical Hacking"", ""OWASP"", ""Burp Suite"", ""Penetration Testing"", ""Cryptography"", ""Metasploit"", ""Wireshark"", ""Network Security"", ""Team Leadership""]","[""DevOps"", ""Smart Cities"", ""Renewable Energy""]","[""Automobile"", ""EdTech"", ""CleanTech"", ""Product""]","[{""name"": ""Precision CleanTech Simulation Suite"", ""desc"": ""High-fidelity finite element modeling and fluid dynamics analysis platform built with OWASP."", ""tech"": [""Ethical Hacking"", ""Cryptography"", ""Team Leadership"", ""OWASP""], ""role"": ""CAD/CAE Engineer""}]",0,0,"{""repos"": 5, ""commits"": 110, ""stars"": 4, ""followers"": 58, ""following"": 31}",95
ce451e53-7a3e-478e-827e-ca40c205a0e3,Naveen Menon,naveen_menon_98,naveen_menon_98@b2b2h.com,SSN College of Engineering,SSN,"Chennai, Tamil Nadu",Agricultural Engineering,1st Year,LOOKING_FOR_MEMBERS,Agricultural Engineering student at SSN passionate about Cybersecurity and AI & ML.,"[""Soil Mechanics"", ""Remote Sensing"", ""Hydrology"", ""Drone Mapping"", ""GIS"", ""Team Leadership"", ""Git""]","[""Cybersecurity"", ""AI & ML"", ""Quantum Computing""]","[""EdTech"", ""Design""]","[{""name"": ""Cloud-Native EdTech Security Shield"", ""desc"": ""Zero-trust security monitoring and intrusion detection system using Hydrology."", ""tech"": [""Soil Mechanics"", ""Team Leadership"", ""Drone Mapping"", ""Hydrology""], ""role"": ""DevOps Engineer""}]",0,0,"{""repos"": 18, ""commits"": 414, ""stars"": 31, ""followers"": 5, ""following"": 11}",90
0c20e0a5-30d5-4525-a0ae-81b220872998,Jaya Rao,jaya_rao_953,jaya_rao_953@b2b2h.com,PSG College of Technology,PSG Tech,"Coimbatore, Tamil Nadu",Industrial Engineering,4th Year,LOOKING_FOR_MEMBERS,Industrial Engineering student at PSG Tech passionate about CleanTech and AgriTech.,"[""Supply Chain"", ""Python"", ""Six Sigma"", ""Arena Simulation"", ""Lean Manufacturing"", ""Operations Research"", ""Ergonomics"", ""Presentation"", ""Team Leadership""]","[""CleanTech"", ""AgriTech"", ""Assistive Tech""]","[""Robotics"", ""CleanTech"", ""Product""]",[],4,0,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",74
7eae055b-58e7-4ccf-b97e-b3d17f153640,Vishal Iyer,vishal_iyer_169,vishal_iyer_169@b2b2h.com,National Institute of Technology Tiruchirappalli,NIT Trichy,"Tiruchirappalli, Tamil Nadu",Electrical Engineering,4th Year,IN_TEAM,Electrical Engineering student at NIT Trichy passionate about Web3 and FinTech.,"[""Arduino"", ""Simulink"", ""Power Electronics"", ""Control Systems"", ""SCADA"", ""Proteus"", ""Rapid Prototyping"", ""Communication""]","[""Web3"", ""FinTech"", ""Smart Cities""]","[""AgriTech"", ""Mobile"", ""FinTech"", ""CleanTech""]","[{""name"": ""AI-Driven Mobile Predictive Analytics Engine"", ""desc"": ""Machine learning pipeline leveraging Arduino for anomaly detection and forecasting in Mobile."", ""tech"": [""Rapid Prototyping"", ""SCADA"", ""Arduino""], ""role"": ""ML Engineer""}]",1,0,"{""repos"": 31, ""commits"": 837, ""stars"": 47, ""followers"": 37, ""following"": 17}",71
ea4753a7-445e-4faa-88bd-cf82789bca37,Kavya Sundaram,kavya_sundaram_134,kavya_sundaram_134@b2b2h.com,Government College of Technology,GCT,"Coimbatore, Tamil Nadu",Information Technology,2nd Year,OPEN_TO_INVITES,Information Technology student at GCT passionate about HealthTech and DeepTech.,"[""REST API"", ""Tailwind CSS"", ""React"", ""Firebase"", ""Networking"", ""Problem Solving"", ""Presentation""]","[""HealthTech"", ""DeepTech"", ""Game Development""]","[""Cloud"", ""AI/ML"", ""CleanTech""]",[],0,0,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",82
fe911f5a-e48a-4d6e-b234-3da83a349930,Radhika Hegde,radhika_hegde_453,radhika_hegde_453@b2b2h.com,PES University,PESU,"Bengaluru, Karnataka",MCA,4th Year,IN_TEAM,MCA student at PESU passionate about AgriTech and Embedded Systems.,"[""Cloud Computing"", ""Software Engineering"", ""Spring Boot"", ""Web Development"", ""Team Leadership""]","[""AgriTech"", ""Embedded Systems"", ""DeepTech"", ""Cybersecurity""]","[""Logistics"", ""EdTech""]",[],1,1,"{""repos"": 33, ""commits"": 363, ""stars"": 5, ""followers"": 19, ""following"": 26}",72
7465b2ff-ad02-4e92-a603-cc3d842cfced,Tanvi Mehta,tanvi_mehta_915,tanvi_mehta_915@b2b2h.com,BMS College of Engineering,BMSCE,"Bengaluru, Karnataka",Industrial Engineering,2nd Year,OFFLINE,Industrial Engineering student at BMSCE passionate about Robotics and SpaceTech.,"[""SQL"", ""Arena Simulation"", ""Tableau"", ""Ergonomics"", ""Communication"", ""Git""]","[""Robotics"", ""SpaceTech"", ""AgriTech"", ""FinTech"", ""AI & ML""]","[""Logistics"", ""EdTech"", ""Web""]",[],1,0,"{""repos"": 17, ""commits"": 255, ""stars"": 6, ""followers"": 17, ""following"": 17}",76
4ab5a38a-79d5-4b12-8437-9bfe42044454,Farhan Chaudhary,farhan_chaudhary_599,farhan_chaudhary_599@b2b2h.com,PES University,PESU,"Bengaluru, Karnataka",Biotechnology,3rd Year,OPEN_TO_INVITES,Biotechnology student at PESU passionate about Autonomous Vehicles and Open Source.,"[""Genomics"", ""Biostatistics"", ""Microbiology"", ""Data Analysis"", ""Molecular Biology"", ""Presentation""]","[""Autonomous Vehicles"", ""Open Source"", ""Cybersecurity"", ""HealthTech"", ""Wearable Devices""]","[""Design"", ""AgriTech"", ""Cybersecurity""]","[{""name"": ""Bio-Inspired Design Diagnostic Pipeline"", ""desc"": ""Computational genomics and sequence analysis tool leveraging Genomics for medical diagnostics."", ""tech"": [""Biostatistics"", ""Molecular Biology"", ""Genomics""], ""role"": ""Bioinformatics Specialist""}]",0,0,"{""repos"": 3, ""commits"": 60, ""stars"": 39, ""followers"": 14, ""following"": 10}",78
03e9d033-81a7-4e41-826e-0f695e2ea75b,Rohan Menon,rohan_menon_70,rohan_menon_70@b2b2h.com,Government College of Technology,GCT,"Coimbatore, Tamil Nadu",Electronics & Communication Engineering,2nd Year,LOOKING_FOR_TEAM,Electronics & Communication Engineering student at GCT passionate about FinTech and Sustainable Materials.,"[""MATLAB"", ""Arduino"", ""Verilog"", ""RF Design"", ""VLSI"", ""VHDL"", ""Signal Processing"", ""C++"", ""Communication"", ""Presentation""]","[""FinTech"", ""Sustainable Materials"", ""Quantum Computing""]","[""Civil"", ""CleanTech"", ""Cybersecurity"", ""Aerospace""]",[],1,0,"{""repos"": 21, ""commits"": 294, ""stars"": 11, ""followers"": 48, ""following"": 2}",98
4cf65dd2-ee7a-4220-9174-7b844f8fcf41,Vikram Balakrishnan,vikram_balakrishnan_881,vikram_balakrishnan_881@b2b2h.com,BMS College of Engineering,BMSCE,"Bengaluru, Karnataka",Cyber Security,1st Year,OPEN_TO_INVITES,Cyber Security student at BMSCE passionate about FinTech and Game Development.,"[""Linux"", ""OWASP"", ""Metasploit"", ""Penetration Testing"", ""SOC Analysis"", ""Cryptography"", ""Wireshark"", ""Ethical Hacking"", ""Communication""]","[""FinTech"", ""Game Development"", ""DeepTech"", ""Web3""]","[""CleanTech"", ""Biotech"", ""Web"", ""Healthcare""]",[],1,0,"{""repos"": 9, ""commits"": 90, ""stars"": 3, ""followers"": 26, ""following"": 30}",91
